"ID","tanggal","provinsi","bagian","brand","jenis","cust_type"
"5225","2020-09-03","SULAWESI","MANADO RAYA","Loop","Diamond","B2C"
"5226","2020-09-03","SULAWESI","MANADO RAYA","LOOP","Gold","B2C"
"5227","2020-09-03","SULAWESI","MANADO RAYA","Loop","Non HVC","B2B"
"5228","2020-09-03","SULAWESI","MANADO RAYA","Loop","Non HVC","B2C"
"5229","2020-09-03","SULAWESI","MANADO RAYA","Loop","Platinum","B2C"
"5230","2020-09-03","SULAWESI","MANADO RAYA","simPATI","Diamond","B2C"
"5231","2020-09-03","SULAWESI","MANADO RAYA","simPATI","Gold","B2C"
"5232","2020-09-03","SULAWESI","MANADO RAYA","simPATI","Non HVC","B2B"
"5233","2020-09-03","SULAWESI","MANADO RAYA","simPATI","Non HVC","B2C"
"5234","2020-09-03","SULAWESI","MANADO RAYA","simPATI","Platinum","B2C"
"5235","2020-09-03","SULAWESI","MINAHASA TALAUD","kartuAS","Diamond","B2C"
"5236","2020-09-03","SULAWESI","MINAHASA TALAUD","kartuAS","Gold","B2C"
"5237","2020-09-03","SULAWESI","MINAHASA TALAUD","kartuAS","Non HVC","B2B"
"5238","2020-09-03","SULAWESI","MINAHASA TALAUD","kartuAS","Non HVC","B2C"
"5239","2020-09-03","SULAWESI","MINAHASA TALAUD","kartuAS","Platinum","B2C"
"5240","2020-09-03","SULAWESI","MINAHASA TALAUD","Loop","Diamond","B2C"
"5241","2020-09-03","SULAWESI","MINAHASA TALAUD","Loop","Gold","B2C"
"5242","2020-09-03","SULAWESI","MINAHASA TALAUD","Loop","Non HVC","B2B"
"5243","2020-09-03","SULAWESI","MINAHASA TALAUD","Loop","Non HVC","B2C"
"5244","2020-09-03","SULAWESI","MINAHASA TALAUD","Loop","Platinum","B2C"
"5245","2020-09-03","SULAWESI","MINAHASA TALAUD","simPATI","Diamond","B2C"
"5246","2020-09-03","SULAWESI","MINAHASA TALAUD","simPATI","Gold","B2C"
"5247","2020-09-03","SULAWESI","MINAHASA TALAUD","simPATI","Non HVC","B2B"
"5248","2020-09-03","SULAWESI","MINAHASA TALAUD","simPATI","Non HVC","B2C"
"5249","2020-09-03","SULAWESI","MINAHASA TALAUD","simPATI","Platinum","B2C"
"5250","2020-09-03","SULAWESI","MINAHASA TALAUD","UNKNOWN","Non HVC","B2C"
"5266","2020-09-03","SULAWESI","PALU MAMUJU","kartuAS","Diamond","B2C"
"5267","2020-09-03","SULAWESI","PALU MAMUJU","kartuAS","Gold","B2C"
"5268","2020-09-03","SULAWESI","PALU MAMUJU","kartuAS","Non HVC","B2B"
"5269","2020-09-03","SULAWESI","PALU MAMUJU","KartuAS","Non HVC","B2C"
"5270","2020-09-03","SULAWESI","PALU MAMUJU","kartuAS","Platinum","B2C"
"5271","2020-09-03","SULAWESI","PALU MAMUJU","Loop","Diamond","B2C"
"5272","2020-09-03","SULAWESI","PALU MAMUJU","LOOP","Gold","B2C"
"5273","2020-09-03","SULAWESI","PALU MAMUJU","Loop","Non HVC","B2B"
"5274","2020-09-03","SULAWESI","PALU MAMUJU","Loop","Non HVC","B2C"
"5275","2020-09-03","SULAWESI","PALU MAMUJU","LOOP","Platinum","B2C"
"5276","2020-09-03","SULAWESI","PALU MAMUJU","simPATI","Diamond","B2C"
"5277","2020-09-03","SULAWESI","PALU MAMUJU","simPATI","Gold","B2C"
"5278","2020-09-03","SULAWESI","PALU MAMUJU","simPATI","Non HVC","B2B"
"5279","2020-09-03","SULAWESI","PALU MAMUJU","simPATI","Non HVC","B2C"
"5280","2020-09-03","SULAWESI","PALU MAMUJU","simPATI","Platinum","B2C"
"5281","2020-09-03","SULAWESI","PARE MAJENE","kartuAS","Diamond","B2C"
"5282","2020-09-03","SULAWESI","PARE MAJENE","KartuAS","Gold","B2C"
"5283","2020-09-03","SULAWESI","PARE MAJENE","kartuAS","Non HVC","B2B"
"5284","2020-09-03","SULAWESI","PARE MAJENE","kartuAS","Non HVC","B2C"
"5285","2020-09-03","SULAWESI","PARE MAJENE","KartuAS","Platinum","B2C"
"5286","2020-09-03","SULAWESI","PARE MAJENE","LOOP","Diamond","B2C"
"5287","2020-09-03","SULAWESI","PARE MAJENE","LOOP","Gold","B2C"
"5288","2020-09-03","SULAWESI","PARE MAJENE","Loop","Non HVC","B2B"
"5289","2020-09-03","SULAWESI","PARE MAJENE","Loop","Non HVC","B2C"
"5290","2020-09-03","SULAWESI","PARE MAJENE","Loop","Platinum","B2C"
"5291","2020-09-03","SULAWESI","PARE MAJENE","simPATI","Diamond","B2C"
"5292","2020-09-03","SULAWESI","PARE MAJENE","simPATI","Gold","B2C"
"5293","2020-09-03","SULAWESI","PARE MAJENE","simPATI","Non HVC","B2B"
"5294","2020-09-03","SULAWESI","PARE MAJENE","simPATI","Non HVC","B2C"
"5295","2020-09-03","SULAWESI","PARE MAJENE","simPATI","Platinum","B2C"
"5296","2020-09-03","SULAWESI","TERNATE","kartuAS","Diamond","B2C"
"5297","2020-09-03","SULAWESI","TERNATE","kartuAS","Gold","B2C"
"5298","2020-09-03","SULAWESI","TERNATE","kartuAS","Non HVC","B2B"
"5299","2020-09-03","SULAWESI","TERNATE","kartuAS","Non HVC","B2C"
"5300","2020-09-03","SULAWESI","TERNATE","kartuAS","Platinum","B2C"
"5301","2020-09-03","SULAWESI","TERNATE","Loop","Diamond","B2C"
"5302","2020-09-03","SULAWESI","TERNATE","LOOP","Gold","B2C"
"5303","2020-09-03","SULAWESI","TERNATE","Loop","Non HVC","B2B"
"5304","2020-09-03","SULAWESI","TERNATE","Loop","Non HVC","B2C"
"5305","2020-09-03","SULAWESI","TERNATE","Loop","Platinum","B2C"
"5306","2020-09-03","SULAWESI","TERNATE","simPATI","Diamond","B2C"
"5307","2020-09-03","SULAWESI","TERNATE","simPATI","Gold","B2C"
"5308","2020-09-03","SULAWESI","TERNATE","simPATI","Non HVC","B2B"
"5309","2020-09-03","SULAWESI","TERNATE","simPATI","Non HVC","B2C"
"5310","2020-09-03","SULAWESI","TERNATE","simPATI","Platinum","B2C"
"5311","2020-09-03","SULAWESI","WAKATOBI","kartuAS","Diamond","B2C"
"5312","2020-09-03","SULAWESI","WAKATOBI","KartuAS","Gold","B2C"
"5313","2020-09-03","SULAWESI","WAKATOBI","kartuAS","Non HVC","B2B"
"5314","2020-09-03","SULAWESI","WAKATOBI","kartuAS","Non HVC","B2C"
"5315","2020-09-03","SULAWESI","WAKATOBI","kartuAS","Platinum","B2C"
"5316","2020-09-03","SULAWESI","WAKATOBI","Loop","Diamond","B2C"
"5317","2020-09-03","SULAWESI","WAKATOBI","LOOP","Gold","B2C"
"5318","2020-09-03","SULAWESI","WAKATOBI","Loop","Non HVC","B2B"
"5319","2020-09-03","SULAWESI","WAKATOBI","Loop","Non HVC","B2C"
"5320","2020-09-03","SULAWESI","WAKATOBI","Loop","Platinum","B2C"
"5321","2020-09-03","SULAWESI","WAKATOBI","simPATI","Diamond","B2C"
"5322","2020-09-03","SULAWESI","WAKATOBI","simPATI","Gold","B2C"
"5323","2020-09-03","SULAWESI","WAKATOBI","simPATI","Non HVC","B2B"
"5324","2020-09-03","SULAWESI","WAKATOBI","simPATI","Non HVC","B2C"
"5325","2020-09-03","SULAWESI","WAKATOBI","simPATI","Platinum","B2C"
"5326","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","KartuAS","Diamond","B2C"
"5327","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","KartuAS","Gold","B2C"
"5328","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Non HVC","B2B"
"5329","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","KartuAS","Non HVC","B2C"
"5330","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","KartuAS","Platinum","B2C"
"5331","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","Loop","Diamond","B2C"
"5332","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","LOOP","Gold","B2C"
"5333","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","Loop","Non HVC","B2B"
"5334","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","Loop","Non HVC","B2C"
"5335","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","LOOP","Platinum","B2C"
"5336","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Diamond","B2C"
"5337","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Gold","B2C"
"5338","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Non HVC","B2B"
"5339","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Non HVC","B2C"
"5340","2020-09-03","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Platinum","B2C"
"5341","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Diamond","B2C"
"5342","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","KartuAS","Gold","B2C"
"5343","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Non HVC","B2B"
"5344","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","KartuAS","Non HVC","B2C"
"5345","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","KartuAS","Platinum","B2C"
"5346","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","Loop","Diamond","B2C"
"5347","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","Loop","Gold","B2C"
"5348","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","Loop","Non HVC","B2B"
"5349","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","LOOP","Non HVC","B2C"
"5350","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","Loop","Platinum","B2C"
"5351","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","simPATI","Diamond","B2C"
"5352","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","simPATI","Gold","B2C"
"5353","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","simPATI","Non HVC","B2B"
"5354","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","simPATI","Non HVC","B2C"
"5355","2020-09-03","SUMBAGSEL","BANGKA BELITUNG","simPATI","Platinum","B2C"
"5356","2020-09-03","SUMBAGSEL","BANYUASIN","kartuAS","Diamond","B2C"
"5357","2020-09-03","SUMBAGSEL","BANYUASIN","KartuAS","Gold","B2C"
"5358","2020-09-03","SUMBAGSEL","BANYUASIN","kartuAS","Non HVC","B2B"
"5359","2020-09-03","SUMBAGSEL","BANYUASIN","KartuAS","Non HVC","B2C"
"5360","2020-09-03","SUMBAGSEL","BANYUASIN","KartuAS","Platinum","B2C"
"5361","2020-09-03","SUMBAGSEL","BANYUASIN","Loop","Diamond","B2C"
"5362","2020-09-03","SUMBAGSEL","BANYUASIN","LOOP","Gold","B2C"
"5363","2020-09-03","SUMBAGSEL","BANYUASIN","Loop","Non HVC","B2B"
"5364","2020-09-03","SUMBAGSEL","BANYUASIN","LOOP","Non HVC","B2C"
"5365","2020-09-03","SUMBAGSEL","BANYUASIN","Loop","Platinum","B2C"
"5366","2020-09-03","SUMBAGSEL","BANYUASIN","simPATI","Diamond","B2C"
"5367","2020-09-03","SUMBAGSEL","BANYUASIN","simPATI","Gold","B2C"
"5368","2020-09-03","SUMBAGSEL","BANYUASIN","simPATI","Non HVC","B2B"
"5369","2020-09-03","SUMBAGSEL","BANYUASIN","simPATI","Non HVC","B2C"
"5370","2020-09-03","SUMBAGSEL","BANYUASIN","simPATI","Platinum","B2C"
"5371","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Diamond","B2C"
"5372","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","KartuAS","Gold","B2C"
"5373","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Non HVC","B2B"
"5374","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","KartuAS","Non HVC","B2C"
"5375","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Platinum","B2C"
"5376","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","Loop","Diamond","B2C"
"5377","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","Loop","Gold","B2C"
"5378","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","Loop","Non HVC","B2B"
"5379","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","LOOP","Non HVC","B2C"
"5380","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","Loop","Platinum","B2C"
"5381","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Diamond","B2C"
"5382","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Gold","B2C"
"5383","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Non HVC","B2B"
"5384","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Non HVC","B2C"
"5385","2020-09-03","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Platinum","B2C"
"5386","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","KartuAS","Diamond","B2C"
"5387","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","kartuAS","Gold","B2C"
"5388","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","kartuAS","Non HVC","B2B"
"5389","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","kartuAS","Non HVC","B2C"
"5390","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","KartuAS","Platinum","B2C"
"5391","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","Loop","Diamond","B2C"
"5392","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","LOOP","Gold","B2C"
"5393","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","Loop","Non HVC","B2B"
"5394","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","Loop","Non HVC","B2C"
"5395","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","Loop","Platinum","B2C"
"5396","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Diamond","B2C"
"5397","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Gold","B2C"
"5398","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Non HVC","B2B"
"5399","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Non HVC","B2C"
"5400","2020-09-03","SUMBAGSEL","BUMI SRIWIJAYA","simPATI","Platinum","B2C"
"5401","2020-09-03","SUMBAGSEL","JAMBI BARAT","kartuAS","Diamond","B2C"
"5402","2020-09-03","SUMBAGSEL","JAMBI BARAT","KartuAS","Gold","B2C"
"5403","2020-09-03","SUMBAGSEL","JAMBI BARAT","kartuAS","Non HVC","B2B"
"5404","2020-09-03","SUMBAGSEL","JAMBI BARAT","kartuAS","Non HVC","B2C"
"5405","2020-09-03","SUMBAGSEL","JAMBI BARAT","kartuAS","Platinum","B2C"
"5406","2020-09-03","SUMBAGSEL","JAMBI BARAT","Loop","Diamond","B2C"
"5407","2020-09-03","SUMBAGSEL","JAMBI BARAT","LOOP","Gold","B2C"
"5408","2020-09-03","SUMBAGSEL","JAMBI BARAT","Loop","Non HVC","B2B"
"5409","2020-09-03","SUMBAGSEL","JAMBI BARAT","Loop","Non HVC","B2C"
"5410","2020-09-03","SUMBAGSEL","JAMBI BARAT","Loop","Platinum","B2C"
"5411","2020-09-03","SUMBAGSEL","JAMBI BARAT","simPATI","Diamond","B2C"
"5412","2020-09-03","SUMBAGSEL","JAMBI BARAT","simPATI","Gold","B2C"
"5413","2020-09-03","SUMBAGSEL","JAMBI BARAT","simPATI","Non HVC","B2B"
"5414","2020-09-03","SUMBAGSEL","JAMBI BARAT","simPATI","Non HVC","B2C"
"5415","2020-09-03","SUMBAGSEL","JAMBI BARAT","simPATI","Platinum","B2C"
"5416","2020-09-03","SUMBAGSEL","JAMBI INNER","kartuAS","Diamond","B2C"
"5417","2020-09-03","SUMBAGSEL","JAMBI INNER","KartuAS","Gold","B2C"
"5418","2020-09-03","SUMBAGSEL","JAMBI INNER","kartuAS","Non HVC","B2B"
"5419","2020-09-03","SUMBAGSEL","JAMBI INNER","kartuAS","Non HVC","B2C"
"5420","2020-09-03","SUMBAGSEL","JAMBI INNER","KartuAS","Platinum","B2C"
"5421","2020-09-03","SUMBAGSEL","JAMBI INNER","Loop","Diamond","B2C"
"5422","2020-09-03","SUMBAGSEL","JAMBI INNER","LOOP","Gold","B2C"
"5423","2020-09-03","SUMBAGSEL","JAMBI INNER","Loop","Non HVC","B2B"
"5424","2020-09-03","SUMBAGSEL","JAMBI INNER","LOOP","Non HVC","B2C"
"5425","2020-09-03","SUMBAGSEL","JAMBI INNER","LOOP","Platinum","B2C"
"5426","2020-09-03","SUMBAGSEL","JAMBI INNER","simPATI","Diamond","B2C"
"5427","2020-09-03","SUMBAGSEL","JAMBI INNER","simPATI","Gold","B2C"
"5428","2020-09-03","SUMBAGSEL","JAMBI INNER","simPATI","Non HVC","B2B"
"5429","2020-09-03","SUMBAGSEL","JAMBI INNER","simPATI","Non HVC","B2C"
"5430","2020-09-03","SUMBAGSEL","JAMBI INNER","simPATI","Platinum","B2C"
"5431","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Diamond","B2C"
"5432","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Gold","B2C"
"5433","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Non HVC","B2B"
"5434","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Non HVC","B2C"
"5435","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","kartuAS","Platinum","B2C"
"5436","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","Loop","Diamond","B2C"
"5437","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","LOOP","Gold","B2C"
"5438","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","Loop","Non HVC","B2B"
"5439","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","LOOP","Non HVC","B2C"
"5440","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","Loop","Platinum","B2C"
"5441","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Diamond","B2C"
"5442","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Gold","B2C"
"5443","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Non HVC","B2B"
"5444","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Non HVC","B2C"
"5445","2020-09-03","SUMBAGSEL","LAMPUNG TENGAH","simPATI","Platinum","B2C"
"5446","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","kartuAS","Diamond","B2C"
"5447","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","KartuAS","Gold","B2C"
"5448","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","kartuAS","Non HVC","B2B"
"5449","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","KartuAS","Non HVC","B2C"
"5450","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","KartuAS","Platinum","B2C"
"5451","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","Loop","Diamond","B2C"
"5452","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","Loop","Gold","B2C"
"5453","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","Loop","Non HVC","B2B"
"5454","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","Loop","Non HVC","B2C"
"5455","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","Loop","Platinum","B2C"
"5456","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","simPATI","Diamond","B2C"
"5457","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","simPATI","Gold","B2C"
"5458","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","simPATI","Non HVC","B2B"
"5459","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","simPATI","Non HVC","B2C"
"5460","2020-09-03","SUMBAGSEL","LAMPUNG UTARA","simPATI","Platinum","B2C"
"5461","2020-09-03","SUMBAGSEL","MUSI RAWAS","kartuAS","Diamond","B2C"
"5462","2020-09-03","SUMBAGSEL","MUSI RAWAS","KartuAS","Gold","B2C"
"5463","2020-09-03","SUMBAGSEL","MUSI RAWAS","kartuAS","Non HVC","B2B"
"5464","2020-09-03","SUMBAGSEL","MUSI RAWAS","kartuAS","Non HVC","B2C"
"5465","2020-09-03","SUMBAGSEL","MUSI RAWAS","KartuAS","Platinum","B2C"
"5466","2020-09-03","SUMBAGSEL","MUSI RAWAS","Loop","Diamond","B2C"
"5467","2020-09-03","SUMBAGSEL","MUSI RAWAS","Loop","Gold","B2C"
"5468","2020-09-03","SUMBAGSEL","MUSI RAWAS","Loop","Non HVC","B2B"
"5469","2020-09-03","SUMBAGSEL","MUSI RAWAS","Loop","Non HVC","B2C"
"5470","2020-09-03","SUMBAGSEL","MUSI RAWAS","LOOP","Platinum","B2C"
"5471","2020-09-03","SUMBAGSEL","MUSI RAWAS","simPATI","Diamond","B2C"
"5472","2020-09-03","SUMBAGSEL","MUSI RAWAS","simPATI","Gold","B2C"
"5473","2020-09-03","SUMBAGSEL","MUSI RAWAS","simPATI","Non HVC","B2B"
"5474","2020-09-03","SUMBAGSEL","MUSI RAWAS","simPATI","Non HVC","B2C"
"5475","2020-09-03","SUMBAGSEL","MUSI RAWAS","simPATI","Platinum","B2C"
"5489","2020-09-03","SUMBAGSEL","OGAN KOMERING","kartuAS","Diamond","B2C"
"5490","2020-09-03","SUMBAGSEL","OGAN KOMERING","kartuAS","Gold","B2C"
"5491","2020-09-03","SUMBAGSEL","OGAN KOMERING","kartuAS","Non HVC","B2B"
"5492","2020-09-03","SUMBAGSEL","OGAN KOMERING","KartuAS","Non HVC","B2C"
"5493","2020-09-03","SUMBAGSEL","OGAN KOMERING","kartuAS","Platinum","B2C"
"5494","2020-09-03","SUMBAGSEL","OGAN KOMERING","Loop","Diamond","B2C"
"5495","2020-09-03","SUMBAGSEL","OGAN KOMERING","Loop","Gold","B2C"
"5496","2020-09-03","SUMBAGSEL","OGAN KOMERING","Loop","Non HVC","B2B"
"5497","2020-09-03","SUMBAGSEL","OGAN KOMERING","LOOP","Non HVC","B2C"
"5498","2020-09-03","SUMBAGSEL","OGAN KOMERING","LOOP","Platinum","B2C"
"5499","2020-09-03","SUMBAGSEL","OGAN KOMERING","simPATI","Diamond","B2C"
"5500","2020-09-03","SUMBAGSEL","OGAN KOMERING","simPATI","Gold","B2C"
"5501","2020-09-03","SUMBAGSEL","OGAN KOMERING","simPATI","Non HVC","B2B"
"5502","2020-09-03","SUMBAGSEL","OGAN KOMERING","simPATI","Non HVC","B2C"
"5503","2020-09-03","SUMBAGSEL","OGAN KOMERING","simPATI","Platinum","B2C"
"5504","2020-09-03","SUMBAGTENG","BUKIT TINGGI","KartuAS","Diamond","B2C"
"5505","2020-09-03","SUMBAGTENG","BUKIT TINGGI","KartuAS","Gold","B2C"
"5506","2020-09-03","SUMBAGTENG","BUKIT TINGGI","kartuAS","Non HVC","B2B"
"5507","2020-09-03","SUMBAGTENG","BUKIT TINGGI","kartuAS","Non HVC","B2C"
"5508","2020-09-03","SUMBAGTENG","BUKIT TINGGI","kartuAS","Platinum","B2C"
"5509","2020-09-03","SUMBAGTENG","BUKIT TINGGI","Loop","Diamond","B2C"
"5510","2020-09-03","SUMBAGTENG","BUKIT TINGGI","Loop","Gold","B2C"
"5511","2020-09-03","SUMBAGTENG","BUKIT TINGGI","Loop","Non HVC","B2B"
"5512","2020-09-03","SUMBAGTENG","BUKIT TINGGI","LOOP","Non HVC","B2C"
"5513","2020-09-03","SUMBAGTENG","BUKIT TINGGI","LOOP","Platinum","B2C"
"5514","2020-09-03","SUMBAGTENG","BUKIT TINGGI","simPATI","Diamond","B2C"
"5515","2020-09-03","SUMBAGTENG","BUKIT TINGGI","simPATI","Gold","B2C"
"5516","2020-09-03","SUMBAGTENG","BUKIT TINGGI","simPATI","Non HVC","B2B"
"5517","2020-09-03","SUMBAGTENG","BUKIT TINGGI","simPATI","Non HVC","B2C"
"5518","2020-09-03","SUMBAGTENG","BUKIT TINGGI","simPATI","Platinum","B2C"
"5519","2020-09-03","SUMBAGTENG","DUMAI","kartuAS","Diamond","B2C"
"5520","2020-09-03","SUMBAGTENG","DUMAI","KartuAS","Gold","B2C"
"5521","2020-09-03","SUMBAGTENG","DUMAI","kartuAS","Non HVC","B2B"
"5522","2020-09-03","SUMBAGTENG","DUMAI","kartuAS","Non HVC","B2C"
"5523","2020-09-03","SUMBAGTENG","DUMAI","kartuAS","Platinum","B2C"
"5524","2020-09-03","SUMBAGTENG","DUMAI","Loop","Diamond","B2C"
"5525","2020-09-03","SUMBAGTENG","DUMAI","LOOP","Gold","B2C"
"5526","2020-09-03","SUMBAGTENG","DUMAI","Loop","Non HVC","B2B"
"5527","2020-09-03","SUMBAGTENG","DUMAI","Loop","Non HVC","B2C"
"5528","2020-09-03","SUMBAGTENG","DUMAI","Loop","Platinum","B2C"
"5529","2020-09-03","SUMBAGTENG","DUMAI","simPATI","Diamond","B2C"
"5530","2020-09-03","SUMBAGTENG","DUMAI","simPATI","Gold","B2C"
"5531","2020-09-03","SUMBAGTENG","DUMAI","simPATI","Non HVC","B2B"
"5532","2020-09-03","SUMBAGTENG","DUMAI","simPATI","Non HVC","B2C"
"5533","2020-09-03","SUMBAGTENG","DUMAI","simPATI","Platinum","B2C"
"5534","2020-09-03","SUMBAGTENG","DUMAI","UNKNOWN","Non HVC","B2C"
"5535","2020-09-03","SUMBAGTENG","GREATER BATAM","kartuAS","Diamond","B2C"
"5536","2020-09-03","SUMBAGTENG","GREATER BATAM","kartuAS","Gold","B2C"
"5537","2020-09-03","SUMBAGTENG","GREATER BATAM","kartuAS","Non HVC","B2B"
"5538","2020-09-03","SUMBAGTENG","GREATER BATAM","KartuAS","Non HVC","B2C"
"5539","2020-09-03","SUMBAGTENG","GREATER BATAM","kartuAS","Platinum","B2C"
"5540","2020-09-03","SUMBAGTENG","GREATER BATAM","Loop","Diamond","B2C"
"5541","2020-09-03","SUMBAGTENG","GREATER BATAM","LOOP","Gold","B2C"
"5542","2020-09-03","SUMBAGTENG","GREATER BATAM","Loop","Non HVC","B2B"
"5543","2020-09-03","SUMBAGTENG","GREATER BATAM","Loop","Non HVC","B2C"
"5544","2020-09-03","SUMBAGTENG","GREATER BATAM","LOOP","Platinum","B2C"
"5545","2020-09-03","SUMBAGTENG","GREATER BATAM","simPATI","Diamond","B2C"
"5546","2020-09-03","SUMBAGTENG","GREATER BATAM","simPATI","Gold","B2C"
"5547","2020-09-03","SUMBAGTENG","GREATER BATAM","simPATI","Non HVC","B2B"
"5548","2020-09-03","SUMBAGTENG","GREATER BATAM","simPATI","Non HVC","B2C"
"5549","2020-09-03","SUMBAGTENG","GREATER BATAM","simPATI","Platinum","B2C"
"5550","2020-09-03","SUMBAGTENG","GREATER PEKANBARU","KartuAS","Diamond","B2C"
"5551","2020-09-03","SUMBAGTENG","GREATER PEKANBARU","KartuAS","Gold","B2C"
"5552","2020-09-03","SUMBAGTENG","GREATER PEKANBARU","kartuAS","Non HVC","B2B"
"5553","2020-09-03","SUMBAGTENG","GREATER PEKANBARU","KartuAS","Non HVC","B2C"
"5554","2020-09-03","SUMBAGTENG","GREATER PEKANBARU","KartuAS","Platinum","B2C"
"5555","2020-09-03","SUMBAGTENG","GREATER PEKANBARU","Loop","Diamond","B2C"
"5556","2020-09-03","SUMBAGTENG","GREATER PEKANBARU","Loop","Gold","B2C"
"5557","2020-09-03","SUMBAGTENG","GREATER PEKANBARU","Loop","Non HVC","B2B"
